time_sec,traffic_flow_count,net_load_kw,charging_load_kw,discharging_load_kw,v_sourcebus,v_650,v_632,v_633,v_634,v_645,v_646,v_671,v_684,v_652,v_611,v_680,v_675,time_hour
0,7,45.0,70.0,25.0,0.9999832412862381,0.9999881248142767,1.0000033064222231,0.9969647467901934,0.9980518908103666,1.0018395021596036,1.0256680490073367,1.0273322540229601,1.0193037275784833,1.0244893145613367,1.0266441199716922,1.0183863630714354,1.0244893142152347,0.0
600,8,70.0,70.0,0.0,0.9999820928023573,0.9999867655589729,1.0000021467786664,0.9967202589379683,0.9977468968619454,1.001590059616408,1.0253283590424584,1.0206999690164948,1.0189621166006082,1.024148613303678,1.0200036922821116,1.01804763877666,1.0241486129574526,0.16666666666666666
1200,9,-25.0,0.0,25.0,0.999986248153913,0.9999909003478548,1.0000063729936783,0.9976134929103281,0.9986361060296766,1.0025027874186696,1.026571935619724,1.0219320397733662,1.0202125605292576,1.025393602858246,1.0212366095865333,1.0192991969152896,1.025393602512439,0.3333333333333333
1800,8,-25.0,0.0,25.0,0.9999930525287226,0.9999954335223581,1.0000124547194584,0.9990653999478388,0.9996153531977815,1.0038407515729653,1.0223460813571845,1.0232649255168043,1.0157867556669222,1.0214597771643792,1.0227463729244999,1.0150966085413538,1.0214597769040274,0.5
2400,11,140.0,140.0,0.0,0.9999858820298366,0.9999882755241779,1.0000051803738101,0.9975231974924718,0.9980751606297614,1.0022690673360783,1.0202102294712374,1.0211305062496194,1.0136450227803242,1.0193220773738376,1.020610854882761,1.0129534215284608,1.0193220771129392,0.6666666666666666
3000,11,70.0,70.0,0.0,0.9999889485469967,0.9999913366044577,1.000008291133223,0.9981827137549709,0.9987337875473618,1.0029411477142038,1.0211230504867987,1.022042680023578,1.014560328477317,1.0202356872604164,1.0215234996146034,1.0138693478458385,1.020235686999751,0.8333333333333334
3600,8,0.0,0.0,0.0,0.9999919779656022,0.9999943609615294,1.0000113644430235,0.998834277856421,0.9993845513017298,1.0036051723835835,1.022025700045706,1.022944786983905,1.0154654504315563,1.0211391084403276,1.0224260675574715,1.0147750751503442,1.0211391081798906,1.0
4200,6,0.0,0.0,0.0,0.9999919783307726,0.9999943612981693,1.0000113648718845,0.9988343561901777,0.9993846248985973,1.0036052656760446,1.0220258069570387,1.0229448882914358,1.015465577155676,1.0211392190241222,1.0224261709779876,1.014775205598039,1.0211392187636865,1.1666666666666667
4800,7,0.0,0.0,0.0,0.9999919783307704,0.9999943612981677,1.0000113648718818,0.9988343561897246,0.9993846248982002,1.0036052656754888,1.0220258069564228,1.0229448882908885,1.0154655771549195,1.0211392190234867,1.02242617097743,1.0147752055972583,1.0211392187630508,1.3333333333333333
5400,13,0.0,0.0,0.0,0.9999954889102018,0.999996654308418,1.000014629278031,0.9995891533973735,0.9998780414042505,1.0043308863966796,1.0230558327993278,1.023616988874673,1.016447559469709,1.022317997807737,1.0231848557873517,1.0158729352563656,1.0223179975909564,1.5
6000,9,45.0,70.0,25.0,0.9999935580882249,0.9999947231024332,1.0000126728105265,0.999173762477752,0.9994623679468291,1.0039080842020387,1.0224798907337327,1.0230404928033958,1.015870793711491,1.0217416450413679,1.0226081132369051,1.0152958483912093,1.021741644824466,1.6666666666666667
6600,12,-25.0,0.0,25.0,0.9999965557888602,0.9999977213973419,1.0000157104476917,0.9998186836606684,1.000107731722442,1.004564540734146,1.0233742240348696,1.0239356905365737,1.0167664388554458,1.0226366202775288,1.0235036960756796,1.016191996394176,1.0226366200608168,1.8333333333333333
7200,9,70.0,70.0,0.0,0.9999924792869506,0.9999936441096732,1.0000115797779672,0.9989416784989033,0.9992301340698835,1.0036718831780647,1.0221582521869284,1.022718554407671,1.0155487193347943,1.0214197787685515,1.0222860381296746,1.0149735963445112,1.0214197785515824,2.0
7800,11,70.0,70.0,0.0,0.9999924792869503,0.999993644109673,1.000011579777967,0.9989416784988627,0.9992301340698475,1.0036718831780163,1.0221582521868733,1.0227185544076216,1.0155487193347283,1.021419778768495,1.0222860381296244,1.0149735963444435,1.021419778551526,2.1666666666666665
